,type,category,review,star
58,에어팟3세대,별점,"결국 현대 문물에 순응해버렸어요 ㅎㅎㅎ 이어팟도 나름 괜찮다며 나는 아직 클래식한게 좋아하는 마인드였는데, 한 번씩 동생 에어팟을 빌려 쓸 때마다 너어무 편했던 거죠 그걸 이제야 알았고!! 나도 살까 말까 고민하다가 셀프 생일 선물로 주문 해버렸습니다~ 저렴하게 잘 사서 정품이 맞을까 걱정도 됐는데~ 리뷰들보고 믿음이 갔어요!! 출퇴근길에도 운동할 때도 걸리적 거리지 않고 너무 편하게 잘 쓰고 있어요!!",평점5
59,에어팟3세대,별점,"1세대 에어팟을 쓰던 남자친구가 충전해도 2시간도 못간다고 말하더라고요 ㅠㅠ
크리스마스 선물로 딱 주문했는데 크리스마스 전에 도착해서 잘 전달해줬습니다 :)
이어캡 때문에 프로를 구매하지 않았던게 기억나서 3세대 선물했는데 이어캡 없어서 더 좋다고 그러네요!

원래는 노캔을 바라는 것 같았는데 공간음향 들어보고 오히려 좋다며 마음에 들어해서 좋았어요
다만.. 네이버 브랜드 스토어는 🥲",평점5
60,에어팟3세대,별점,"에어팟 프로를 오래동안 사용해왔지만, 에어팟 3세대에 큰 기대가 되었습니다. 에어팟 1/2세대를 거쳐 크게 달라진 것은 무선 충전 지원이 가능하다는 수준이였지만, 이번 에어팟3는 IPX4 방수도 지원되고 커널형이 아니라 귀가 꽉 막히지 않은 오픈형으로 즐길 수 있어 좋네요. 사진은 남편 버즈프로와 함께 찍은거예요~ 남편 다리털까지 인증했네요... 죄송해요~ㅎㅎ 그런데, 아이팟 정말 이쁩니다.
에어팟 3세대는 정말 동글동글하게 이쁩니다. 기존 에어팟의 케이스를 사용할 수 없었는데, 그건 좀 아쉽지만 한동안은 에어팟 3세대를 계속 사용하면서 어떤 기분인지 더 전달해드리고 싶습니다. 한달 리뷰때 올릴게요~^^ 착용감은 정말 좋네요~!^^",평점5
61,에어팟3세대,별점,"배송 엄청 빨리 왔구요 제품 파손 없이 잘 왔습니다! 연결도 문제없이 잘 되고, 정품등록도 잘 됩니다! 2세대 2년 반 쓰다가 음질은 물론 연결도 자꾸 끊기고, 소리도 너무 작아져 볼륨을 크게 해야 들리는 상황에 귀가 아파서 구매했는데 잘 산 거 같습니다! 음질 너무 좋구요 저는 공간음향이 이렇게 좋은 건지,,이번에 알게 되었네요,,허허,,소리에 민감한 사람인데도 너무너무 만족하면서 듣고 있습니다! 커널형이 불편해서 못 쓰셨던 분들이라면 진짜 너무너무 추천합니다!",평점5
62,에어팟3세대,별점,"오픈형 밖에 못써서 프로는 못사고 에어팟1, 2 계속 써오던 사람입니다. 배송 빠르고 깨끗한 상태로 왔어요. 에어팟 기존거에 비하면 굉장히 가볍습니다. 집도 가볍고 콩나물도 머리는 커졌지만 훨씬 가벼워져서 착용했을때 귀에 피로감이 없어요.
소리는 저음이 굉장이 잘 들리고 공간감있게 들립니다. 에어팟 1,2 쓰다가 이거로 듣고 놀랬습니다. 소리가 멀리서 들리는? 느낌..? 신기해요. 이어폰으로 듣는것같지 않고 너무 좋아요. 이거로 넬 노래들으면 오짐..
그리고 에어팟 집 비율이 바뀌어서 그립감이 좋아요. 어서 엘ㄹㄱ에서 케이스 주문해야겠어요.
오픈형 밖에 못쓰는 사람입장에서 강력하게 추천드립니다.",평점5
63,에어팟3세대,별점,"빠른배송. 굿

저렴한 가격. 굿

사용편의성. 굿

6년만에 애플로 넘어오면서 신형 에어팟을 접했습니다

디자인이 일단 넘사벽. 특히 커널형은

장시간 착용시에 불편했는데 이번모델은 오픈형이라

특히 사용시간이 길어진세체감이 될정도고. 음장또한 풍부해진거같아 좋구요

일부 커널에비해 착용아 불편하다는 의견도있는데

일주써보니 빠지거나 그런경우는 극히 드문고같습니다",평점5
64,에어팟3세대,별점,솔직하게 후기 남기겠습니다.배송만 빠르고 나머지 추천드리지 않습니다.처음 박스테이핑 대충해서 덜렁거리고 송장으로 박스 입구 겨우 닫아서 받았구여 뽁뽁이 한겹테이핑도 안해서 제품 감싸져 있지도 않은 상태로 받았습니다.제품만 괜찬으면 되겠지하고 개봉후 확인 왼쪽팁에서 찍힘있어서 교환문의 했는데 애플문의해보라고만 하네요 애플갔다왔더니 그냥쓰셔야 할것 같다고 답받았습니다.마지막으로 비싼제품 사셔서 첨부터 기분상하지 마시고 뽑기운이 타고나신게 아니라면 좀더 평이 좋은데 추천합니다문의가보시면 교환불량 넘칩니다.,평점5
65,에어팟3세대,별점,"일단 제조일이 22년 1월로 아주 흡족합니다~ 21년 버전 아닌게 다행이라 생각해요. 정품 등록도 너무 수월하게 되서 좋았어요. 최근에 오픈마켓 통해 프로 샀을 때는 정품 등록 할때 애먹어서.. 이제 절대 오픈마켓 이용해서 전자기기는 사지 않기로 다짐했어요.
에어팟2에서 넘어왔는데 착용감은 비슷하고 다만 전화 받고 끊을 때 두번 터칭에 익숙해진터라 연습기간이 좀 필요할 것 같네요.",평점5
66,에어팟3세대,별점,"남자친구 선물로 에어팟3를 사줬는데 엄청 좋아했어요!!😘 나름 선물해주는 거라 여기저기 보다가 여기서 포인트도 많이 주고 애플공식인증센터라 가품 불안 없이 바로 주문할 수 있었어요!!
배송도 거의 당일 배송 수준으로 금방왔어요!!
제가 에어팟2가 있어서 에어팟2랑 비교를 해봤는데 무게 차이는 딱히 없고 착용감은 뭔가 에어팟2가 더 안정감이 있는 거 같아요 길이가 짧고 머리가 커져서 안정감이 없다고 할까.. 그래도 배터리가 오래가고 음질이 확실히 더 좋네요!!
에어팟 사준 출퇴근용으로 잘 쓰고 있어요!😆",평점5
67,에어팟3세대,별점,일단 결제하고 24시간도 안 걸린 배송에 놀라고 콩나물대가리가 크다고 명성이 자자하던데 진짜 커서 놀랐어요. 귀가 작은편이라 어느정도 감수할 생각은 있었지만 이정도일줄은ㅋㅋㅋ..이어팟이나 에어팟은 귀에 들어가지만 귀ㅅ구멍보다 커서 가끔씩 귀가 뱉어내거나 착용하고 시간이 지날수록 아프다면..이건 그냥 귀에 안 들어가네요 귀에 살짝 걸쳐지는? 얹혀지는 수준이에요 그래도 생각보단 아프지 않아요 그냥 10분에 한 번씩 아픈정도..?^^..근데 뭐 애플이 그렇게 만든거 여기와서 투덜대봤자니까요..아무튼 공간화 기능도 완전 신세계!! 구입하기 전으로 돌아간다해도 3세대 구입할거 같네요 만족합니다^~^,평점5
68,에어팟3세대,별점,배송 빨라서 좋았고 제조년도 2021.11이었어요 따끈따끈~ 에어팟1세대 오래쓰다가 딸래미가 씹어먹는 바람에 사망하여 2세대와 고민하다가 3세대 샀는데 정말 음질이 좋네요. 20년전 음질로 날린다는 저음만 잔뜩 증폭시킨 그런 이어폰처럼 좋은게 아니고 세세한 악기소리도 공간감있게 잘들리고 지나가는 코드도 선명하게 들려요. 무선충전되는것도 너무 편리합니다,평점5
69,에어팟3세대,별점,"2만원짜리 qcy에 충분히 만족하며 약 1년정도 쓰다가 우연치 않게 에어팟2세대를 한달가량 썼습니다.
qcy와 달리 통화품질에 만족하며 쓰다가 이번 판매하는 것을 보고 충동적으로 구매하였습니다.
약 20여만원으로 구매를 하며 쓸까 말까 고민을 하고 유튜브를 수개 보면서도 고민은 끝나지 않았습니다.
결국 뜯었고, 사용해본 결과
에어팟 2세대와는 비교할수 없을정도로 엄청 높은 음질?을 자랑하더군요
아주 .
.
근데 써보면 살만하다고 생각됩니다.
.",평점5
70,에어팟3세대,별점,"에어팟1쓰다가 갈아탔는데 음향은 확실하게 많이 좋아졌습니다. 가격도 포인트까지 합치면 애플 공홈보다 저렴하게 구입하는 느낌이 듭니다.
개인적으로 다 만족스러운데 아주 살짝 아쉬운점이 있다면 기존 에어팟1보다 이어폰 자체가 커서
장시간 착용했을때 한번씩 좀만 작았으면 완전 좋았을꺼 같아요.
오픈형 이어폰을 찾으시고 아이폰 유저시라면 저처럼 만족도 높으실듯 합니다.",평점5
71,에어팟3세대,별점,만족스러운 점제품은 안전하게 도착했고 새 제품 냄새는 하나도 안났어요2021년 11월 생산제품이었고 정품등록도 정상적으로 했어요유선이어폰 보다 훨씬 편리하고 한 번 충전으로 오랫동안 쓸 수 있어서 좋아요!아쉬운 점1차 사전예약을 했지만 ... 6일 정도 걸렸어요(주말포함) 그리고 제품 박스 하단 부분이 조금...찌그러져서 속상했어요.. 그치만 지금은 매우 만족하고 사용하고 있습니다!!,평점5
72,에어팟3세대,별점,"배송이 다음날 바로 왔어요 !! 쓰던거 잃어버려서 필요했는데 바로 받을 수 있어 너무 좋았어요~~ 제조년월 2021년 9월거라 따끈따끈합니다~ 음질은 에어팟2세대랑 큰 차이는 모르겠네요 ㅎ 그래도 암튼 잘 쓰겠습니다.
에어팟 3세대 충전기가 그 어댑터에 꽂는 부분이 기존 케이블과 다르게 c타입핀처럼 되어있더라구요 ㅠ 애플에서 왜 그렇게 바꾼건지…케이블 불편합니다ㅠ 어댑터 따로 사야겠어욤",평점5
73,에어팟3세대,별점,"남자친구 크리스마스 선물로 주문했어요. 기존에 에어팟 2세대 사용중이었는데 한쪽이 고장이 났길래 이번 3세대 야심차게 주문했어요! 남자친구 귀가 작아서 좀 고민이 되긴 하더라구요. 후기에 귀가 작은 사람들은 아프다고 해서요 ㅎㅎ 확실히 귀에 들어가는 부분은 크고, 길이는 더 짧아졌어요. 테스트 해볼 수 있는 분들은 착용 테스트 한 번 해보고 구매하셔도 좋을 것 같아요. 선물한 사람도 받은 사람도 모두 만족한 선물이었습니다😎",평점5
74,에어팟3세대,별점,"제품은 기대대로 좋습니다. 포장도 일단 문제는 없었고요. 다만 하우디에 주문한 것은 후회하고 있네요. 월요일 주문하여 목요일에 수령했습니다. 택배 배송중의 트러블도 아니고, 보통 영세한 인터넷 마켓에서도 주문하면 당일 혹은 다음날 출고를 합니다. 뭔가 담당이 배정이 아직 안됐다는 설명도 들었는데, 집화도 무슨 담당이 있는건지 당최 이해가 가질 않습니다. (여담으로 발리언트 에서 동시 주문한 지인은 수요일에 수령했네요.) 고작 하루 정도 더 걸린 것 가지고 과한 혹평일 수도 있겠습니다만, 바꿔말하면 굳이 골라서 (배송도 아니고 출고가) 하루 더 걸리는 곳에서 주문할 이유도 없겠죠.

당시 배송현황도 같이 첨부하려고 했는데 캡쳐는 또 못올리는군요.",평점5
75,에어팟3세대,별점,"에어팟 1세대는 배터리 아웃, 에어팟 프로는 귀가 아파 사용 안 하고 있고, 이번에 3세대 나와 구입했어요.
3세대는 1세대보다 크고 프로보다는 확실히 소리가 밖으로 세어 나옵니다.
하지만 저는 음악 듣는 용도보다 통화와 화상 회의 용도로사용하기에 귀가 아프지 않아 좋아요.
하지만 제가 듣는 소리가 새는 만큼, 상대방도 제 목소리가 바깥소음과 같이 들린다는 단점이 있어 프로는 처분하지 말고 가지고 있어야 겠어요.
아직 오프라인에 다양한 케이스가 나오지 않아 미리 사두지 못해 아쉬워요.",평점5
76,에어팟3세대,별점,"남자친구가 에어팟 한쪽을 잃어버리는 바람에 이참에 바꿔줄려고 선물했습니당 :)
프리스비라 그래도 더 믿음이 가서 그냥 여기서 구매했어요
배송은 좀 오래 걸린거같았는데 파업기간이기도 했어서 어쩔 수 없었던거같아요..ㅠㅠ
제품은 이상없다구 하네욥^^ 아무래도 1,2 시리즈랑 모양 자체가 좀 바뀌었다보니 적응하는데 시간이 걸리는거같더라구요
머리부분이 커져서 그런지 한동안 오래 착용하면 귀가 좀 아픈거같다고 하더니 요즘은 괜찮나봐요",평점5
77,에어팟3세대,별점,말이 필요없죠갤럭시랑 버즈 쓰다가 폰 화면 나가서 아이폰으로 넘어오며 에어팟 샀는데 왜 사람들이 콩나물콩너물 하는지 알겠네요버즈풀러스였나 동글동글 한거는 전화 통화가 거의 불가능했는데 마스크까지 쓰고 받음 상대방이 안들린다고해요움악듣더 전화오면 블루투스 끄고 받고 받다가 이어폰 잘못누름 통화 꺼지고;;(어차피 음악듣는 용이라 불편하지만 그냥 썼거든요이건 아주 잘들린대서 너무너무 편합니다베이스 음질도 좋아서 너무 좋아요 대만족,평점5
78,에어팟3세대,별점,"기존에 에어팟 2세대 사용하다가 넘어왔습니다.
확실히 막귀인 저도 체감 될 정도로 2세대랑은 음질 차이가 큽니다.
저는 귓구멍이 다른 사람들에 비해 좀 작은 편이라 귀에 맞는 커널형 이어폰도 잘 없고 조금만 오래껴도 귀가 너무 아파서 이어폰 선택지가 오픈형인 에어팟으로 강제되기 때문에 3세대를 구입하게 됐습니다.
비싼감이 없지 않지만 저처럼 커널형을 못 쓰는 분들한테는 현 시점 가장 좋은 선택지가 아닐까 싶습니다.",평점5
79,에어팟3세대,별점,"1세대 쓰다 자꾸 끊기고 배터리 수명이 다해 3세대로 구입~ 길이가 짧아져 처음엔 좀 어색했는데 마스크 줄에 안 걸리고 더 편하네요..동일 사이트에서 같은 제품이 가격차이가 있어서 왜 그런지 한참 비교했는데 프로모션 혜택 못 받는 차이뿐..음질은 풍부해졌고..무선 충전되니 좋아요~

배송도 주문후 2일이내 도착~~ 정품 가장 저렴하게 구입해서 만족해요~~",평점5
80,에어팟3세대,별점,"고민하다가 후기보고 바로 질렀어요!
저도 커널형을 선호하지 않는지라 프로 스킵하고 에어팟 1세대로 존버중이었는데 존버하길 잘했네요. 1세대 쓰다 넘어와서 그런지 어마어마하게 느껴지는 음질과 음역대 구현의 차이! 귀르가즘 쩔어요! 즐겨 듣던 곡들이 새롭게 들립니다. 스테레오 공간화도 영화 볼때 아주 즐거울것 같네요.
역시, 돈 쓰니 기분이 좋습니다 캬캬캬",평점5
81,에어팟3세대,별점,"오랫동안 고심하다 주문했는데, 왜 빨리 주문하지 않았을까 싶습니다.
정품 확실하고, 국내 as가능하고요~
저는 귀 안쪽으로 들어오는 느낌이 싫어서 프로가 아닌 3세대를 주문했어요~
통화 음질도 문제 없고, 상대방과 대화를 함에 끊김도 느끼지 못했습니다.
음악 듣는 것도 아주 좋습니다!!
생각합니다!!!
고민하지 말고, 얼른 구매하세요~",평점5
82,에어팟3세대,별점,1세대 2세대 프로. 이렇게 다 쓰고 있는데 기대를 하고 3세대를 구입. 가격대비 만족도 70점입니다. 입체사운드는 사실 없는게 더 나아 설정에서 죽였고. 음질 및 작용감면에서 2세대보다 뛰어나지 않습니다. 21만원이였고 이것저것 끌어모아 163000원에 구입했지만 이번건 괜히샀다는 생각입니다. 구매의사가 있으신분께는 프로를 추천드립니다. 음질 과 착용감에서 차이 너무나는듯 합니다. 이상 1주일 사용 후 완전 개인적 의견이였습니다.,평점5
83,에어팟3세대,별점,"하자 없었고 에어팟 자체는 정말 좋다
정말 좋은데

내 귓구녕이 작은 편이라 그런지 안면 근육을 좀만 움직여도 왼쪽 유닛이 숑 빠져버린다...
(그래서 밖에서 떨어뜨리는 바람에 자국이 콕 남았음)
오른쪽 유닛은 잘 끼워져는 있는데 장시간 착용하니 좀 아픈 정도

이건 에어팟의 문제가 아닌 내 귓구녕이 문제인 거지만 그래도 참말로 아쉽다

귓구녕 작은 사람들을 위한 에어팟 1세대 정도의 새 에어팟도 출시 했으면 좋겠다

(에어팟 1세대에서 넘어온 앱등이의 후기)",평점5
84,에어팟3세대,별점,귀에 꽃는 순간 감동!!! 놀라움!!! 제 귀한테 그리고 이렇게 그 동안 들었던 음악들한테 미얀하네요 ;; 정말 오케스트라가 직접 연주하는 사운드예요. 충분히 구매할만한 가치가 있어요. 포스센서랑 헤드 크기가 큰건 첨엔 어색했는데 금방 적응됐어요. 퇴근길 만원 지하철에서 좀 딜레이가 있는데 연결이 끊기지는 않아요.,평점5
85,에어팟3세대,별점,선물용으로 구매했습니다. 배송도 빨랐고 뽁뽁이로 포장되어 와서 안심했어요. 선물한 사람에게 물어보니 (성인 남성) 귀에 딱 맞는다고 하더라구요. 음질도 좋습니다. 다만 귀가 좀 작으신 분들은 걸쳐진 느낌때문에 끼고 다니시기 불안하실 거 같긴 해요! 제조년월은 2021. 11 이었습니다 (본체 뒷부분에 붙어있어요) 오픈하자마자 인식도 빨라서 좋았습니다,평점5
86,에어팟3세대,별점,"공식 판매처인거 보고 구매했는데, 엄청 빨리 배송이 와서 정말 좋네요~ 택배 상자도 안찌그러지고 안전하게 집앞에 와있어서 안심할 수 있었어요~ 워낙 애플은 뽑기 운이 따라해서 혹시나 문제가 있을까 걱정했지만 어제부터 오늘 사용하는데 있어서 문제점을 따로 발견하지 못했네요~아이팟1세대 쓰다가 3세대로 넘어와서 처음 사용하는데 약간 귀에 넣는 부분이 커서 불편할 줄 알았는데 거슬림은 없이 잘맞네요! 뽑기 운도 행운:) 앞으로 잘 쓸일만 남았네요~ 잘쓰겠습니다",평점5
87,에어팟3세대,별점,에어팟 2세대를 시작으로 무선이어폰을 2년 넘게 사용하고 있습니다. 기존에 사용하고 있던 에어팟이 오래되기도 하였고 마이크부분이 고장나서 이번에 3세대를 주문하였습니다. 노이즈캔슬링이 있는 에어팟프로를 살까 고민도했지만 딱히 필요성을 못느끼기도 했고 귀에 닿는 쪽에 고무로 감싸져있는 커널형 이어폰을 선호하지 않아서 3세대로 주문했는데 음질도 좋고 공간음향 기능이 정말 마음에 듭니다. 공간음향 설정하고 노래듣거나 영상을 보니 신세계네요. 정품등록도 바로되고 오후 4시쯤 주문하였는데 당일 배송출발하여 다음날 바로 받아서 사용하고 있습니다.,평점5
88,에어팟3세대,별점,"에어팟1세대를 18년도에 사고 여태 고문했습니다.. 이제는 놔달라는 표현인지 배터리가 한시간도 안가더라구요 ㅠㅠ 이번에 그래서 3세대로 갈아탔습니다!
프로는 이어팁이 있어 불편할꺼 같아 오픈형인 3세대로 왔는데 역시 잘선택한것 같네요! 거기다 공간음향? 이 기능때문인지 1과 완전히 다른 음질에 놀랐습니다.. 너무 만족스럽네요 ㅎ.ㅎ 이번 에어팟은 잘 달래면서 써볼라합니다!",평점5
89,에어팟3세대,별점,어제 주문해서 오늘 수령!! 배송 빠르고 넘 좋네요^^박스+뽁뽁이로 포장 잘해서 보내주셔서 감사합니다. 받자마자 미리 준비해둔 자개케이스+철가루방지 스티커까지 장착했습니다~!확실히 2세대에 비해 머리 부분은 커지고 콩나물 길이 자체는 짧아졌네요! 음질은.. 막귀라 차이점은 크게 잘 모르겠지만 좋아진듯 합니다^^ 그리고 배터리가 길어졌다니 기대해봅니다!! 정품 등록도 잘 되니 정품 걱정은 안하셔도 될듯 합니다~~!! 잘 사용할게요!,평점5
90,에어팟3세대,별점,"에어팟3 구매할지 에어팟 프로 구매할지 망설이는 분이시라면 노캔보다는, 이어팁 유저냐 아니냐를 보고 선택하는게 맞지 ？鳧뺑？ 싶습니다. 개인적으로는 노캔보다는 착용감이 더 크게 작용하는것 같습니다. 그리고 프로와 3간의 장단점이 있어 그부분을 서로 매꿀수 있어보입니다. 프로 맥세이프 케이스 모델 주문했다가 에어팟 3로 바꾼 이유는 제일 큰건 이어팁이 불편한거였고, 음질이 프로보다 좀더 좋다는 리뷰(실제 좀더 좋네요, 단 시끄러운곳은 프로가 좋을듯) 배터리가 더 오래감 입니다!만족합니다. 망설이시는 분들은 배송만 늦출뿐입니다. ㅎㅎㅎ",평점5
91,에어팟3세대,별점,qcy t8쓰다가 갈아탔음여 얜 3만원짜리고 얘는 거의 7배이상 비싼제품이라 큰맘먹고 삼. 7배 이상으로 좋아지진않았지만 훨씬 귀가 편안하고 좋네여 한 2-3배정도 좋은듯해여. 비싸긴한데.. 애플프리미엄 붙었다 생각하고 사시면 좋을듯하네여 가볍고 귀에 딱 맞아여 근데 갤럭시랑 쓰니까 좀 바보되는건 있는것같네여 =ㅅ= ...,평점5
92,에어팟3세대,별점,"갤럭시+ 버즈 조합쓰다가 아이폰 13프로 사면서 에어팟 3세대로 갈아탔어요
신상이라고 해서 샀어요.
여기저기 비교해봤는데 쿠폰이랑 카드할인까지 엄청 저렴하게 잘구입한거같아요
음량은 풍성한데 주변음이 다들려서 그점이 아쉽고
착붙는 느낌이 없어서 불안불안하네요
그래도 아이폰유저로서 에어팟 놓치지 않을꼬예요",평점5
93,에어팟3세대,별점,"애플은 무엇을 만들든지 간에 혁신을 이뤄내는 기업의 대명사로 자리 잡게 되있습니다.

그 중에서 AirPods 가 우리 삶에 준 혁신도 만만치 않죠...

AirPods 는 처음에 출시되었을 경우에는 한 가지 모델에 불과했습니다.
하지만, 지금은 AirPods, AirPods Pro, AirPods Max 총 3가지의 모델이 존재합니다.

이번에 제가 SSG.COM에서 구매한 것은 AirPods 3세대 입니다.

기존 AirPods 1, 2세대 제품 보다 한 단계 업그레이드 된 AirPods 3세대 제품에 대해서 살펴보도록 하겠습니다~

(1) 가격 : SSG.COM에서 AirPods 3세대 출시 이벤트로 3% 할인을 했습니다. 그리고 이벤트로 발급한 2만원 할인 쿠폰을 적용하고, SSGPAY 7만원 이상 결제시 2,000원 즉시 할인을 받았습니다.
그래서 최종 결제 가격은 219,530원 이었습니다.
여기에 KB국민카드 7만원 이상 결제시 8% 청구할인 이벤트 할 때 구매 했습니다.
그래서, 최종 구매 가격은 약 201,968원 이었습니다.
하지만, 오프라인 애플 매장에서는 249,000원 정가에 구매해야 한답니다. 무려 약 47,000원 !

(2) 배송 : 주문 후 하루 만에 받았습니다.
택배사는 CJ대한통운으로 옵니다. 기사님이 친절하게 배송 전에 문자 주셨고, 저는 집에 없어서, 저희 아파트에 무인함에 보관해 달라고 요청했습니다.
상품에 손상이 안 가게 완충제 넣고 박스 포장 해주셨네요~

(3) 판매처 : 애플 온라인 공인 리셀러인 발리안트에서 판매하는 제품 입니다.
온라인에서는 유명한 곳이니, 100% ~^^

(4) 제품 : AirPods 3세대는 AirPods Pro 에 있는 기능 중, 노이즈 캔슬링 기능을 제외한 모든 기능을 다 탑재하고 있습니다.
또한 기존 AirPods 2세대에서 지원 되지 않던 방수 기능이 새로 탑재 되었을 뿐만 아니라, 무선 충전 기능을 업그레이드 해서 MagSafe 무선 충전을 지원 합니다.
그래서 MagSafe 무선 충전기에 AirPods 케이스가 착 달라 붙습니다.
또한 AirPods Pro 와 비슷한 인체공학적 디자인으로, 귀에서 잘 빠지지 않고 잘 고정됩니다.

(5) 제품 사양 : 자세한 제품 사양은 애플 공식 홈페이지를 방문해 보시기 바랍니다.
www.apple.com/kr/airpods-3rd-generation/specs/

(6) 총평 : .COM 입니다!
구매 계획이 있으셨다면 망설이지 말고 지금 바로 결제하세요~
이런 명언이 있죠... 고민은 배송만 늦출 뿐입니다... ㅎㅎㅎ 완전 ...",평점5
94,에어팟3세대,별점,에어팟 2세대를 쓰고 있었는데 그닥 많이 쓰지도 않았는데 갑자기 재생 속도가 급속도로 짧아 져서 당황 했습니다. 에어팟 3세대 출시 전이라 다시 2세대를 사기에 주저 되어 유선 이어폰을 쓰고 있어 여러 모로 불편 했던 차 3세대 나온다는 소식을 접하고 바로 주문을 했는데 받아 보기까지 시간이 좀 걸리더군요. 에어팟이야 원체 음질 좋고 소지도 간편 해 다시 찾긴 했는데 이번 제품은 좀 길게 사용 할 수 있었으면 좋겠네요.,평점5
95,에어팟3세대,별점,"배송도 빠른편이었어요! 구매한 다음날 출고되었습니다.
대한통운이 설때문에 그런지 조금 늦긴했지만 그리 늦지 않았습니다.
정품확인도 애플홈페이지에서 가능했어요
에어팟3 크기가 크게 나왔다고 해서 걱정했는데 귀가 큰편 아닌 여자인데도 편하게 잘 맞앗어요! 1보다 오히려 좀 더 편한것 같기두 하네요.",평점5
96,에어팟3세대,별점,"애플은 무엇을 만들든지 간에 혁신을 이뤄내는 기업의 대명사로 자리 잡게 되있습니다.

그 중에서 AirPods 가 우리 삶에 준 혁신도 만만치 않죠...

AirPods 는 처음에 출시되었을 경우에는 한 가지 모델에 불과했습니다.
하지만, 지금은 AirPods, AirPods Pro, AirPods Max 총 3가지의 모델이 존재합니다.

이번에 제가 SSG.COM에서 구매한 것은 AirPods 3세대 입니다.

기존 AirPods 1, 2세대 제품 보다 한 단계 업그레이드 된 AirPods 3세대 제품에 대해서 살펴보도록 하겠습니다~

(1) 가격 : SSG.COM에서 AirPods 3세대 출시 이벤트로 3% 할인을 했습니다. 그리고 VIP 10%, 최대 1만원 할인 쿠폰을 적용하고, SSGPAY 7만원 이상 결제시 2,000원 즉시 할인을 받았습니다.
그래서 최종 결제 가격은 229,530원 이었습니다.
여기에 KB국민카드 7만원 이상 결제시 5% 청구할인 이벤트 할 때 구매 했습니다.
그래서, 최종 구매 가격은 약 218,054원 이었습니다.
하지만, 오프라인 이마트 에어스토어에서는 249,000원 정가에 구매해야 한답니다. 무려 약 31,000원 !

(2) 배송 : 예약주문 기간에 주문 했음에도 불구하고, 출시일인 11월 19일에 배송이 안 되었고, 11월 23일에 배송 되었습니다.
배송일 약속이 안 지켜진 것은 좀 그랬지만, .
택배사는 CJ대한통운으로 옵니다. 기사님이 친절하게 배송 전에 문자 주셨고, 저는 집에 없어서, 저희 아파트에 무인함에 보관해 달라고 요청했습니다.
상품에 손상이 안 가게 완충제 넣고 박스 포장 해주셨네요~

(3) 판매처 : 애플 공인 리셀러인 에이스토어에서 판매하는 제품 입니다.
이마트와 신세계 백화점에 있는 애플 리셀러는 다 에이스토어랍니다...
하지만, 교환, 반품은 구매처인 SSG.COM에서만 됩니다.

(4) 제품 : AirPods 3세대는 AirPods Pro 에 있는 기능 중, 노이즈 캔슬링 기능을 제외한 모든 기능을 다 탑재하고 있습니다.
또한 기존 AirPods 2세대에서 지원 되지 않던 방수 기능이 새로 탑재 되었을 뿐만 아니라, 무선 충전 기능을 업그레이드 해서 MagSafe 무선 충전을 지원 합니다.
그래서 MagSafe 무선 충전기에 AirPods 케이스가 착 달라 붙습니다.
또한 AirPods Pro 와 비슷한 인체공학적 디자인으로, 귀에서 잘 빠지지 않고 잘 고정됩니다.

(5) 제품 사양 : 자세한 제품 사양은 애플 공식 홈페이지를 방문해 보시기 바랍니다.
www.apple.com/kr/airpods-3rd-generation/specs/

(6) 총평 : .COM 입니다!
구매 계획이 있으셨다면 망설이지 말고 지금 바로 결제하세요~
이런 명언이 있죠... 고민은 배송만 늦출 뿐입니다... ㅎㅎㅎ 완전 ...",평점5
97,에어팟3세대,별점,"^_^ 후후후
귓구멍이 쓰리를
아직 적응하지 못하고
러닝하가가 수직하강했어요
얼마 써보지도 못하고 기스 생갓네요

그냥 귓구멍 작으면 2로 가세요


또, 추가하자면....
재생/통화/이전 다음재생 툭툭 치고
설정하는 기능이 없어지고는 ...
손잡이 부분 톡톡 잡는것도 어색하고
잘 안넘어가서 폰으로 넘기게 되더라구요


한달 사용 후기로는 ..증말 쉩이에요
공간음향도 잘 모르겟고 일반 음악으로 들으니
그냥...편한게 장땡입니다",평점5
98,에어팟3세대,별점,"빠른출고 빠른배송 다른곳은 박스외부 물품이랑 다 일반테이프 붙여주는데 여기는 취급주의라고 떡하니적혀있네요 에어팟3세대 뚜껑열었을때 유격있다는글이있어 걱정했는데 뚜껑닫혀있을때 유격은 초기에어팟도있었던지라 크게문제없이 양품받았네요 공홈에서주문한건아니지만 공인서비스센터도 믿고구매했고 믿고구매할만하네요 감사합니다 좋은제품 주신거 잘쓰도록하고 이번에좋은기억이 다음번에도 이용할수있으면 좋겠네요
택배기사님이 바쁘신지 배송후 노크나 문자를안주셔서 몰라서 확인하고 뜯자마자 바로 리뷰남깁니다 많이판매하시고 번창하세요",평점5
99,에어팟3세대,별점,에어팟2 2년쓰다 배터리 불안으로 신형 3구매2와 비교1. 오픈형이지만 대가리가 좀 더커서 오래끼면 귀구멍 아플듯2. 길이가 짧아 빼고 낄때 떨어틀릴 위험성 커짐3. 음질은 저음 영역이 조금더 강해진 느낌이지만 오픈형에서 큰 차이는 없음- 따라서 오픈형 쓰는 사람은 2쓰다 3와도 음질면에서만 조금 좋게 느껴짐-애플케어플러스는 바로 적용되어 있음,평점5
